,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
Las Vegas-Henderson-Paradise NV Metro Area,70.34747975461529,69.7201923645043,69.4299381838081,69.9616225749357,70.3445098150058,70.10227992141999,70.3399621834192,71.0806283569844,71.08651808661101,72.6974104545572,72.6586916480072,71.4173632314725,73.7236399526285,75.23780964650959,76.62567178215821,78.2744824199596,80.2521799546557,84.4554161106637,89.92572686002269,95.3539616064002,97.9088003273712,103.00940670146,102.82678010483299,101.35804695088801,103.048371030695,104.704143114045,104.431624293809,101.489737878087,100.89037355528299,97.71283676371858,92.3871494139879,85.40693497082059,78.00852132529741,68.7225832753439,60.547279047062204,57.2606762992153,56.5486646410041,56.21868297165771,53.233658761505794,52.535201262421396,51.05624686419121,50.510283709780104,50.9673256045862,52.4616074994922,52.927150558535395,51.93805592557901,51.4930724813256,50.318678075806396,51.407536441034296,59.6739018196068,62.128184149643204,64.8148382254336,67.2141213734944,67.7522666226698,67.96036654278019,70.8355922352426,72.02682702944101,72.0187305330259,75.4312977039111,78.47851111711091,78.82475265578279,80.6616651065627,81.50535097029629,82.635839686004,82.0551379634948,82.72636864637809
Little Rock-North Little Rock AR Metropolitan Statistical Area,73.0012013150624,73.464978077064,73.8474012221586,73.705065160524,73.55766699120791,72.479889052861,72.35060287016941,73.02208575312541,73.2312748202347,74.1028833748915,74.3567335344311,75.35000079181741,75.80435718683741,77.5046472232953,79.8696146017599,81.0722318341103,82.22380051080209,84.27113489821551,88.45249285606941,89.6140454133924,90.83058503692992,92.5793272791738,93.85858690867121,95.8150299962698,96.9824177675729,97.8655420530307,98.7409820721388,98.076975572525,98.2361665749205,96.33115437136559,92.95170147095449,90.2762798712481,84.0925052579108,82.1380443392979,80.4780694931516,80.1812360492378,79.0017613167719,79.7688477138843,80.35001808959471,80.8048806065456,80.9952209325361,81.1066305252503,82.24545468320909,82.31025025409309,82.9490135342937,83.55099994239892,81.82040450244808,83.2401884968867,82.176181287524,82.3999623699332,81.7614492899796,83.2492405151542,83.42493090446159,84.7457370355091,84.6420901434561,84.4063298257146,86.1279487381114,87.1763154169327,88.6790825019503,91.5462848604544,92.58051999069029,94.2778988557611,95.0231246562266,95.4921232252145,96.33435683786759,96.9651846684578
Los Angeles-Long Beach-Anaheim CA Metro Area,60.952182936449496,61.4279638065491,61.19256234141461,61.3562328354271,61.0380460695852,61.173681790545395,61.3886216540676,62.1377394166535,62.859206637685396,63.542551381888295,65.7583539237366,69.8294347156115,71.1007709298043,74.5290889257638,77.2201071294694,79.6954177266044,81.5320041638337,84.90605493654509,88.3714072509266,91.4301924971752,94.6344773025538,96.9002809629202,98.72097577368349,100.48898165374399,103.82299562793699,107.52818884125799,108.014419357885,106.733832555665,105.50006152718001,102.637444805242,99.18906994089159,92.8564797247756,85.8776925524137,81.3119574289826,76.4635356188644,74.54842222794379,73.17315465211941,72.9368620230265,73.2385936388991,73.9475100680505,74.2972618270663,75.0641300776039,76.35608685671859,76.97581202396971,76.5016653301358,76.9336724549088,77.8386342015818,79.0781506651708,81.2443454874656,82.3551868034165,83.8271763175561,86.1105193727438,88.4985367033746,92.2367464026499,95.7131815090839,99.15822358558609,102.167681029508,104.008289102085,106.27408300007,107.779474924946,110.68298912555001,114.112770028106,117.22703375989401,119.507220554449,121.865440727328,124.230602054338
Louisville-Jefferson County KY-IN Metro Area,74.0824328639707,74.04148908066409,74.6817192769808,74.445090637742,73.9999800197139,73.5630510193327,73.3625643626457,73.97310133411159,74.16040218726509,75.0180212395113,75.8991823898128,77.0799639296177,78.90825121575949,79.97559102689921,81.14027770971009,82.5771730963142,83.0322916343312,85.02671069426391,87.82315387486021,89.6894267632065,91.12025693452551,93.5259272720874,94.41905245248189,94.8352947932226,96.64009405974659,97.64124427023779,97.94294253580179,98.31547439184808,98.05025514373591,95.73870951091429,92.35571380814821,89.32873929445992,83.9193070358316,81.4106721149553,79.6225023036415,77.759772420795,77.78913757385,78.3193191852888,77.6243278290769,79.12795287362471,79.76431323816999,79.4173296616899,77.3953553591343,78.4294552170912,76.77029943291579,79.820951304638,79.08885278792421,79.9388862459898,80.0371504103919,81.6089073020696,81.396312019775,82.4318542275395,82.518450051702,82.5804055018025,83.56397370233009,84.1305933944362,86.36071949653379,87.43993994414521,88.3834809193524,89.7141184087174,90.2046683209527,91.8741476957361,93.3075090613474,94.54513104567059,95.8507164784258,97.1070813284754
Madison WI Metro Area,72.5605305243359,73.5539728018473,74.1000772351192,74.2149271125952,74.1168567247826,74.5599696441699,74.7349092171335,74.4546761470591,75.0812310781712,75.96000939884729,76.67404204237971,78.3784554371943,78.717217807952,79.314669905923,80.3181342844256,82.3096607551689,83.0898901575336,85.9253897616692,89.392025861057,91.99517904694041,94.2747667152807,96.4282763803713,97.9897575918482,98.8156493216618,100.185513062757,100.815961582891,101.32229447220502,100.776783619697,100.132499927725,97.6598268388639,94.5407550930817,91.4757094291071,85.7750500553116,81.82350777618241,79.9201796354487,79.23832304899429,79.0780262659155,78.1811806142685,77.9937416332155,78.712983933009,79.225267618066,79.0555828485367,79.07954528637879,79.6710252073987,80.1552975507117,79.855537400369,79.5150004209288,79.4435480701983,80.1570167690611,80.40563539014009,80.0832121086612,80.4974198573534,81.7973817012102,82.19662222154541,83.18465671710409,85.0966821806645,88.1449962046661,90.14267193086658,91.659741999027,93.7665047877627,95.0843380196877,95.3110706481878,97.1244562292762,98.76834706754879,99.4734313913287,99.6115998024748
McAllen-Edinburg-Mission TX Metro Area,74.8574894441638,74.40665121401521,72.49761787451351,72.7808228776052,72.43976542856392,72.08384519697759,71.21227310210921,71.8861762542015,71.21169658070141,71.8556123490845,72.52030429556021,73.20596584575401,74.1481387923825,77.796606059385,79.649515043479,83.16799984243629,83.763165949611,87.0457026530583,89.9692091716527,91.0286338098552,92.3835666478927,93.81930377661509,94.8825239802692,95.80844728970129,96.41027164927809,97.6523701968919,98.475377917788,98.37205485450458,97.51239351692301,95.7135223865793,92.86249611015249,89.67820808130301,79.9362923766817,76.58435117351621,73.8346071001128,73.0159627530401,72.4513518484669,72.4635058200454,73.61099811608759,73.48333567659371,75.2686960571162,74.6465108290396,74.47815092945291,74.68975988598491,76.3247847367838,76.3779959616679,77.6416631755558,77.2528166194689,78.2789905708337,82.06714793066709,84.24519614737099,85.20896809268051,86.60253224587228,91.8612677391818,92.79881547371019,94.4626818076973,96.24114379899059,96.36492739178641,97.5574451769305,98.26409238389591,98.7815159166061,99.9141597734997,99.8198048458813,100.407097939819,101.013293338631,102.033016420634
Memphis TN-MS-AR Metro Area,70.8846122050723,71.66310932826299,71.1808893885299,71.5960057214016,71.7544645601024,71.54132928073841,72.38260219066551,72.46649843312879,73.25964345269651,73.2602238437159,73.88070699249559,74.42908210509859,76.040900903524,77.8154997124884,79.93743908837091,81.03517723259891,81.7585631007383,84.5246763128598,88.412736578368,90.7979017719715,92.2098192344607,95.1105448458193,96.21897926937581,96.92305706667808,98.1580156424883,98.5524369326392,98.98890858847379,98.69442229148079,99.4901774528883,96.68563047278829,92.417041068784,89.162529136021,80.6737945391463,77.6112996132967,73.45315773558141,72.4206698508828,71.3117734744103,71.5614930207319,71.5015694992322,70.6816509685279,71.3407538892258,67.8947142685923,62.8535152680369,63.8309206248123,66.16823285396521,66.474004027367,67.37077800517139,72.3256659908172,72.8958054351792,74.7192304965906,75.8054425594738,74.8873646289408,76.2229183011273,75.16374366506601,78.01889222805329,80.649552760813,84.2561815124345,86.54672673482979,87.5486697020045,87.21701656456742,89.3373968095547,91.31491543786699,92.2937514442873,91.5390101320335,93.163165715279,93.3708274671363
Miami-Fort Lauderdale-Miami Beach FL Metropolitan Statistical Area,60.8050305189824,60.8077786340977,61.471179755905,62.187711468036206,64.228132095459,64.66297059857351,66.2702531321873,67.3130690793365,68.3226011914629,70.2335990287992,70.7520124828017,71.1498041400023,71.4413243731704,73.1528142281229,74.4175980334746,76.8160805858598,79.56106919548671,82.78013180162,86.9629186143566,89.78710482122091,93.46424225987342,97.68318081681309,99.37193043812799,100.23728069401399,103.58842127798401,105.102699124729,104.657902338384,102.507336028565,99.9714407245271,96.69717760534701,92.6840581255098,89.0482478399679,84.8932275797301,81.096877119487,75.21641179030391,73.99300059186349,73.099789097925,71.5306694778548,70.2750954983297,69.2189019992004,68.44530891783539,68.7582431122505,68.7286364230028,69.3756223850163,69.3911299909181,69.28305021788961,70.501676073114,71.79339746343841,72.90720211633429,74.9283442165554,75.8994392015355,78.1749625070522,80.8614118394456,84.3742398191694,86.2027263434848,90.90238664248409,92.62811256095041,94.6865693187393,95.31362609633209,97.27049660786551,100.191875683519,104.077580607334,105.250016603825,105.571938611922,106.349884198288,106.33666221536801
Milwaukee-Waukesha-West Allis WI Metro Area,73.3472920278242,73.6786701647198,75.7037728028243,75.8503186946396,78.2853176260334,77.741020662499,76.55777766279121,77.20710821301341,75.8974366298969,77.35656857985809,77.1296367873383,77.33228820372841,78.2188913333044,79.2013754254562,79.83895197734729,81.49221002626601,82.8332987350289,86.2924466644365,89.01753174432359,92.5677181247023,94.03198033368349,96.7272093644488,97.0022145667391,96.435934912607,97.35663962458959,97.58732908801942,99.21651170652521,99.86251179409821,99.982461039493,97.8277177400689,94.5133828782784,90.9288152832897,86.40201009320579,83.1979704080772,80.2714786868337,79.8538768403112,79.00829256195429,77.9057642675835,78.2672288776974,78.2294300313463,77.72460866229159,77.3226428947785,74.3112909674438,74.6443537785414,74.4202997566135,74.4521062009714,75.1559719266893,74.6316613028237,75.3262064352645,79.07532483570449,79.44155825387901,78.5971196883153,79.65248988315041,82.0423856153441,85.8495708308223,85.538832183406,87.05816748353858,87.1125862052382,89.7874749698645,90.18531041194271,92.0744324815111,93.8975155382647,95.45768405064881,95.8947850404913,97.23968732544621,97.85055761974571
Minneapolis-St. Paul-Bloomington MN-WI Metro Area,72.336262080388,72.7220417199617,75.46555867589021,75.78584463691,76.0232223308107,76.38209195977659,76.837667013833,77.0141996211984,77.7797535473144,78.5570144973707,79.87848156476271,80.5667369849544,80.8804835950166,81.34793673802041,81.92003370703509,83.7502051718021,86.0696379356806,90.23057446230649,93.63265868783871,95.10705105159,97.0734819563011,98.5260258318148,99.0824280175721,99.5482888947293,100.520901786655,100.766966045207,100.742852799986,100.518954766655,99.37629516607099,96.6460966793984,93.9195477450226,90.40907786742909,85.40157200604742,81.15513143578409,77.8133445622905,76.7289725412047,76.24042332967059,75.7616149116665,74.25968842474249,73.59413113012519,73.04056092129709,72.5586708444506,73.4505414825983,73.55240727468471,72.78697203137371,72.4059689590737,72.03990196746679,72.2113409174617,73.0210042329883,75.7442789436063,77.34780273411091,78.9708751830528,80.43030492396609,81.9637143536303,82.38993078791509,83.7498787615592,85.7253328498925,87.5736372044088,91.6342078559457,93.0653369102055,94.75100734109631,96.8465401247839,97.4448593370639,98.4599151554529,98.9469884304518,99.3835251306497
Nashville-Davidson--Murfreesboro--Franklin TN Metro Area,72.2850314709591,71.9572559563278,72.2201870052271,72.19222697121441,71.9401062696482,72.35299246426591,72.8401622092672,73.77922090059249,77.235768794355,79.10402236438159,80.71821117747379,82.7849973462465,83.0326662767631,84.85390998798229,87.05893322334231,87.64430660062109,87.824073528247,89.0516325013876,89.8335241209165,90.6057515573482,91.5677260108845,94.2939013118802,97.59773408864099,99.1736567157523,101.71364635368799,103.187991312496,103.671927051437,103.511597621942,101.87823977240801,99.03819982359471,94.38574778031558,91.1748218273131,87.52835331733259,84.0010747863022,81.4138298439041,80.4922104853909,80.1086834891464,80.0687153389144,80.18399685743059,79.3755909193449,78.8931214139565,77.05303671208071,76.6514908489673,77.24367018112359,78.65056715783791,79.7929829938808,81.9910422142807,83.5058719943793,83.5301065928777,83.60010398486101,84.615144909352,85.4511497022612,87.6384430258834,88.6230579453582,89.11074199049759,92.1539843606073,95.6292675155153,98.29212451224329,100.453006100401,102.62234557149,103.617843834262,106.473939153319,107.159555227768,107.924990591368,108.385164897295,109.851894764451
New Haven-Milford CT Metro Area,69.751417769822,70.76043826249591,70.0618777295949,70.12548932308721,72.8139736264098,73.5444495175956,74.919933836376,74.4588046056706,75.5291327700463,75.8038007114741,77.08765891261041,77.45612732920041,78.0473058861169,79.4035416472992,81.252921194141,84.053871169635,86.4650154124453,88.71960249154628,91.09440388949609,94.9261265296697,96.52333123142029,97.58255073581459,99.197609067784,99.47364647523192,100.640634803525,102.25951110004601,102.31259902737,102.06845791717,100.974557180942,98.45710229854521,95.3202570026986,91.96074270852341,87.0358689729987,82.5938977183327,78.8229226062162,78.8666254833225,78.4590598763173,77.2794926427777,76.4064200383962,76.0888088425903,76.8375521891929,78.0256408450717,78.5485137325973,80.9724875311479,80.9866685362652,82.2097206767255,81.1573272115884,81.7515653238678,82.5153060397283,82.4797583364708,83.1805555966691,83.6031067473554,85.3756557177008,86.0431415103851,86.56363685697359,88.5206728652241,90.25829197530209,90.7926383969815,92.0216367498855,92.0983564539247,93.5802492421639,94.83870623116529,95.6234913728778,96.2399727297218,97.4215635653263,98.1928363653276
New Orleans-Metairie-Kenner LA Metro Area,65.0173651339254,65.5913557588175,66.0312971734875,66.1293193005008,66.3560710195032,66.5821034191657,66.5999257762963,67.9570877617127,68.4733777922911,69.4417812571105,70.1598066068756,71.48703739186921,72.54397953972,74.4357275450748,77.7409472487643,80.04508344944091,80.9238771079005,83.4332261864687,86.85622125913,88.4006409860768,89.6990815283111,90.19026455241291,92.3423836492367,91.6180608240092,95.2685510362243,97.05693475490891,98.9641484983585,99.40249703279959,98.2884987196542,96.2591000337117,92.6613813191588,88.3767010713661,82.7590765973912,78.65590553262359,76.107408430232,75.4628866484636,74.7347950226871,75.40207391875391,74.5131334396136,74.7177603025375,75.5594640722642,76.13948574510691,76.4739715643273,76.0808839706545,76.20337213573879,76.4543508786507,75.7590063269961,76.1843090402395,75.968070578719,75.4769642136069,76.13017800873979,75.7501427804897,75.04220403959579,77.252058974032,76.9311371417125,79.4729284020911,82.4962962153848,83.6437895971676,83.9316297651229,84.67140389359241,85.26314106941349,84.5821224421044,87.53639871389109,87.56063116795549,90.416878662311,91.595182859953
New York-Newark-Jersey City NY-NJ-PA Metro Area,63.128420491376,63.365517622789,63.7589338149718,63.926602951904705,64.5757642770292,64.5369910443234,65.8789246027094,67.5205078841224,69.6040897487114,70.2964329551968,70.2345698030105,70.37454566856259,71.7446059079148,74.57856872483521,77.0902607952934,78.1889189312444,80.7308971185827,85.4939836749067,89.1094317095498,90.44751583287609,91.5820834426187,95.0674686543253,97.67662140318541,99.04952849287659,102.942222010592,105.858118540628,107.06354584493499,107.036010114333,105.834605519269,101.866408884886,99.03194353436109,94.53254621879721,87.62439747005399,82.42091266680309,80.53650854624041,78.4591239384738,77.56642831744809,77.6801813372669,78.5270815695223,79.4858155762418,81.2515697739647,81.93462501787859,82.4435677792278,82.935722098059,83.6117471999127,83.5752526245295,83.9921830853661,85.0159258751908,87.49419211105871,92.4836072667888,98.2280672849536,101.299486938892,102.67291424695,105.25255018348601,110.17774195845,114.060546731563,117.80679683715401,120.143202338086,120.926651193998,123.55904973525699,124.930749626989,127.85922542588001,129.300329107885,130.470253913694,133.078379678016,136.803336784211
North Port-Bradenton-Sarasota FL Metro Area,68.65191140861471,68.3920200810177,69.56743121204799,69.1445758214544,70.29617025130061,71.23977799197951,73.1678102157575,73.4020829470782,74.074610433917,75.36967940641891,76.7915571078139,76.3989977748391,75.9627744496604,77.067192662304,77.48828682532829,78.620441332352,81.5810328569838,84.841817709498,90.20040544994049,94.0182603759679,96.8515747138748,99.5039128312879,100.07227350992399,100.67238391360901,102.316440543654,103.17347985522301,102.869131573645,101.592368309742,99.5234437638627,95.76698318414249,90.6805772922764,85.37298964360909,78.298607984048,75.9263237619671,71.30655199790071,69.3994518575735,68.7220171650554,68.3204087042581,67.1768119703409,65.1328783282899,65.5744651124748,65.66204373942449,66.1821849313944,66.7904380686642,66.141061771201,66.7318475235017,68.2002609888741,69.1773388150854,68.9202420129058,70.3054848517481,73.3671088550171,74.6638011752575,78.5948561702601,78.5092597507402,79.7673096940238,83.08661341882879,86.40105127430469,88.5774252456058,89.94894029513321,92.08231878607991,93.54491137004801,94.9972151968862,95.3337319526173,97.57620320179599,97.6972638560742,98.89123390843349
Ogden-Clearfield UT Metro Area,70.1055726300292,67.9083293551128,69.1602116926441,69.3119609327427,72.6918345692138,71.9770642145652,71.36735939552909,70.9184956012015,71.3643482544055,71.2379402583782,72.3484187136835,73.808168032288,75.2172265019448,76.114022360845,77.4014424119639,79.44482294708921,80.2807258942985,83.7314168873075,87.6086856648568,90.0163811445849,91.6205906602306,93.2924626997411,96.0982003824666,97.011722288564,98.32875970482941,100.102634986587,101.517971532868,101.90823471683201,100.182418464988,98.0488528410508,94.4068953919458,89.98233300485158,84.88649240546191,82.4964204926292,79.7559632066712,78.85652988333901,78.6082965059674,77.6897856495398,77.4231592425033,76.5063009040777,74.2750009684365,73.53913494666959,74.3553098557299,73.7602124640585,73.0926236812451,73.5602026007442,73.8942303714802,74.93882501583191,76.23541220335379,76.85534689142159,76.2746848556116,76.85964907604159,77.1400258627024,79.6077642872189,80.3703816500575,84.8111993972033,86.2083707843667,87.4079359295518,90.8895346428102,92.42504812776609,93.25481934332501,94.44749404729109,94.792797016383,95.3338389636782,95.9482853014845,96.0229283713702
Oklahoma City OK Metro Area,71.0520930562512,71.23930987997741,71.15596635100209,71.5256037996535,72.9677865214182,72.6564606052468,72.693769735924,73.1432419538877,72.80093116820241,73.03184067243191,73.82714820074109,75.69346671394399,76.8554108459701,79.8983007658602,80.7498857094979,82.5308687001521,82.1129547082857,84.6948721970316,88.74712378032791,91.54427970405969,92.59246583839891,93.7087796843161,95.1132257019305,95.43362083747101,97.51466022065028,98.72264792361901,98.28044939124659,99.03945241847401,98.72665445539779,97.6901563049349,94.53315631088971,91.932731094472,85.34928430311301,82.50507658775079,79.504659702607,78.3536245039549,78.43375540189541,78.06568333543899,79.80840897019459,80.9769005530995,82.8061572374287,84.32844423143491,85.6644290584682,87.13026513722441,87.3983794941373,87.4759982875565,88.26946212528358,89.58731346413559,88.26099446809921,90.11558161408921,89.1571552068137,91.05280249260109,93.1552011707803,92.1208489818872,93.48386693049869,94.3076705070771,97.78196778048,99.11260952859828,100.16251607527201,99.86942720769991,101.039310951735,101.633722040196,101.213225046593,101.91440325536199,103.74683831629999,105.27862313511999
Omaha-Council Bluffs NE-IA Metro Area,74.5558512016379,74.08372394624209,73.41132165772581,73.53348318726441,73.00741138018171,72.4560782745027,72.4539896572768,72.50750022603441,72.7765656618036,72.9390840622105,73.8230990941345,74.5702345115543,75.7707566868901,77.2151336800867,79.1611429586775,81.26224242975509,82.4925234546423,85.0587193130158,88.0399825303039,89.3188579288108,90.75948542205829,94.7989283182469,95.86352473013831,96.82285362936881,97.4266641569496,98.25324091832891,98.67105935152229,98.395507974946,97.45956182339741,97.03343297852079,92.6250453903544,90.0854179387085,81.6399041758125,78.3027465358269,74.0961894414798,75.70076349841409,76.091153318841,76.25146923968009,74.5311455916592,73.84369311000879,74.3455140424433,74.1261771908092,74.99845627781029,73.9160069434205,74.26393449329079,74.5121467874061,74.3097877166653,74.910002699327,75.6525984463662,78.8231422655699,80.81818482698091,80.8945865282508,81.9609458578185,82.5698977991275,83.1240284797036,85.02953925368291,86.7057642755035,87.60373546071709,89.47955685329549,89.39223546744421,91.0006750452029,91.99454034332209,94.5232980000663,96.5135124685343,97.59202199423291,98.1389470470045
Orlando-Kissimmee FL Metro Area,68.0623709072,68.1023982850553,68.5180797913282,68.82064913252479,69.279291502771,69.53160674706311,70.0085765896106,69.95481205770601,70.5241339863382,71.09476170033379,72.54024951888199,72.576019210795,74.1179924739543,76.0795936175342,77.1207575835833,79.0762258903111,80.32087561218991,82.7892438288082,87.29557011522058,89.9444077148632,91.52203358174341,95.3198028194149,98.1448291633019,99.5705469282542,102.53226414549499,104.344007668216,104.44958198043699,101.808343236456,99.14072502001459,95.8747955858338,90.36654950929831,84.9600474604257,80.353889294429,77.2845781202543,71.68103108964,69.8305448890902,68.6813623311613,67.4811988360874,66.2593494159536,65.91262646578049,64.5203471399401,64.5023116750463,64.6374687519521,65.5841374726291,65.6743817220172,64.8347867818643,67.1609092963607,67.13437620203011,66.7128714103481,67.3408542012047,68.24134222782929,70.29969247371429,72.682943820419,74.3508402231541,75.54650895029549,77.37904130506429,80.30164229848342,81.53325582368849,83.0826812884503,84.9428946347197,83.8255456808352,84.581688962297,84.68742574451241,85.5234188504825,85.9173785674555,87.91430460860609
Oxnard-Thousand Oaks-Ventura CA Metro Area,62.9149993984412,63.863504402106294,64.6868441277633,64.17908555106949,63.458197209442794,63.592845028102104,64.4737816388114,65.95314191775721,69.46046819289191,71.53027637561871,72.94908395507521,73.430259314883,75.09870647079909,76.82973240194329,79.9302940086907,82.7763622512941,85.0640008654759,86.6232392996215,90.65578711050829,94.14607568203041,98.08712969752241,100.729621741432,101.47470681710199,101.944953638531,103.81865743580099,106.19555264393499,106.028464299337,104.05667645357201,102.446892638389,99.2186549490981,94.75826528413799,88.4774666377783,84.10854088136841,80.8619705903054,77.10867869704529,74.7460887599127,74.42402464865829,73.04128366679971,73.6860258900184,74.65704228295341,74.9857809698595,74.4215471754911,75.2433918501896,75.1036442621937,74.7230886987449,75.022227683034,74.6223555944121,74.6256502596133,74.9793881845977,75.940227138271,78.2139108471392,80.9588438190045,83.1540742183222,86.50937796607109,88.3403687786591,92.17026794450621,93.7114188061894,96.12606789045891,96.69559872910308,98.0044563768981,99.22610564795359,100.853817343121,101.470008508867,103.304116875544,103.75040676728001,106.363021255004
Palm Bay-Melbourne-Titusville FL Metro Area,66.8994258264231,65.5433963288578,67.0158825142506,66.2801192888121,68.1470967339729,66.88026974664079,67.7591433974113,66.7575893086436,70.0870400960315,70.2455132111063,71.1678681876588,73.2400198268239,74.8496598847354,74.9625146821985,76.99235795637149,78.627964059305,82.0976192376166,86.2275084763405,91.7126025000568,95.01344359928319,97.6067081629874,98.4381691976766,99.1091069170354,100.154343565441,102.21927763871099,103.29639521787901,102.54277212560999,101.53757187800899,99.2459748852256,96.82246702923719,92.4373810601425,88.1438086124378,80.80304144332841,75.8869487459331,71.61661469141059,70.2852208128604,69.1740605795828,68.6283548142813,64.6486789624015,64.7598656068622,64.1868670021546,64.715835815058,66.2115066646039,66.1767150959029,66.427284974679,65.25628267474269,67.2487993136567,66.7688717169074,67.6271266457541,69.3619140078478,71.5330565403122,72.4831676154047,72.8713748665906,74.9438129704203,78.3243730318203,82.3633670501402,83.6255673485643,85.2586420554465,87.5342581417693,90.34688327990258,91.9197031424875,91.5740797673102,92.494656031761,93.4189117189805,95.43006294602199,99.1001058692101
Philadelphia-Camden-Wilmington PA-NJ-DE-MD Metro Area,70.9650441242679,71.60240991419991,71.99763641351329,71.868552501653,72.4553054350616,72.7788900502926,73.6011750493975,73.81179095114341,74.8894508476724,75.08734134566991,76.89364278062591,79.8176095941467,80.9606451964322,82.59380524374309,83.8981517963866,86.25129277913679,88.60188429548509,89.78974519604179,91.0324867706145,92.56114329087809,94.0439084033905,96.6542367580776,98.47730268629391,99.4946344598476,102.186826006646,103.97280055668101,104.212725709499,103.04570116025299,101.628497274801,99.8799364191881,97.90904464666929,94.2238988835767,90.8215558884565,86.8987363485967,84.26306278028159,82.73507038649001,81.2978418770802,80.27127233768731,78.74191436310309,77.8412396802262,77.6045877689059,76.93047088945741,76.4014635511304,76.21623111069891,76.0357720534666,75.6927105798368,75.59223592512659,75.41008286248191,75.8351141863465,76.1894750236159,76.46208662221349,77.4566639297515,79.42938998362209,82.6785209207012,85.24087648317841,89.4607250534026,90.77562925961891,91.01940692581292,91.99928597909071,93.79929325118401,94.8373645825903,96.0167335015491,97.11916832681459,98.4719238191169,98.9932021493894,99.6914952423351
Phoenix-Mesa-Glendale AZ Metro Area,68.914959551361,68.6041827161894,68.3700070886298,68.5383403796837,68.6195759605903,68.9197016773938,69.5720353263775,69.8399160173231,69.97398039369139,70.0180963919954,71.33536593870019,72.2073098048998,73.2935235318507,75.3782093062954,76.1186265519532,79.1602578871303,81.505033492017,84.07733609766579,87.3677671601725,89.5380656999373,91.58446429260391,95.0527514395185,98.4367565549809,99.7255895760135,103.493162240827,104.87147670358101,104.54829721010701,102.43963228801901,100.43840641834299,97.33138220912821,92.80975800920021,87.1102890290901,80.2443216626906,74.5317991701096,69.1200568691782,67.3221176678008,65.5568629469917,63.2688002952855,60.9914469260415,59.3930169431698,56.7667909784517,54.8010764471932,53.6052663663035,55.5293375678269,60.279962704519995,60.7079077072205,62.6803113348937,64.9639799613759,66.5775351360853,67.8656887964094,68.1908100960445,70.2956723126835,71.3148093663948,73.3887190566184,73.4094355841797,74.7157777197686,75.7251868929802,77.1005287534412,79.6865324832649,80.960070047218,81.5187014233008,83.3451526765826,85.28471311633459,86.6031606830047,87.3489052041259,87.99254290762319
Pittsburgh PA Metro Area,69.4194696101923,71.0906195651071,71.46749498364109,71.48034576290979,73.2164500304449,73.8520350311343,73.44742161660409,73.45185764943959,74.0934109514201,74.14739849929771,76.7379792438014,76.48807531203529,76.9014783674036,78.161415328908,80.6214502185297,81.72300829637179,82.70824103349399,85.4655623875578,88.3825802461722,89.76073516335511,91.8038450674646,94.459958639237,96.1959080094253,97.17195007975272,97.49688888495251,98.6314910022224,100.08592710549999,100.35830818435998,99.42948119979981,97.65779857951709,93.8683401551656,90.419207638577,85.3244066839811,81.04842749253208,79.45749762363499,77.7084554443902,78.80875370637,77.55709803564,77.8130418645497,78.8148985185628,80.08802424834141,81.19029761715551,82.07685825285971,83.0090900459096,83.3435632346918,84.3212540278308,85.05139791941771,85.65953053868,84.69597419611709,85.38150551223791,85.1066369536885,85.94032861968658,87.90922382710009,88.0848833882923,88.6682940086603,94.70944233845171,96.58938943839131,97.34536039986759,98.5290366630645,100.758597780373,101.366529364961,101.895015076546,102.19392533470501,103.154630472161,103.37855622375601,103.51928607199699
Portland-Vancouver-Beaverton OR-WA Metro Area,67.0851345353909,66.9710587538919,67.1345229511264,66.7509363896903,66.8744989504144,67.0746481197475,67.7241700559579,68.69683439405911,69.0535049901589,69.9939158710303,70.85133939764499,71.4308745517518,72.274038499292,73.24855528979658,75.9115289933453,79.02167534684291,80.2998226641822,80.9284492236571,84.39763991731509,87.1054002696362,88.5718962427849,90.451360251798,92.2553498967539,95.0301009247673,97.50419710413401,99.52885893004691,100.86361933188101,100.53157996774,98.64124894364491,96.43825738454399,93.8562302830122,90.0889545731885,85.1707278926143,80.39982053143929,77.88090153997621,77.0390110349408,75.7123417300109,75.3962000590812,74.131424183324,74.4684902832678,74.49754600380071,73.5372425799657,72.39103276448499,72.699431840102,72.9894088599095,73.37931388392309,74.0139797797176,74.602620931391,75.75305206977029,75.92452917891059,77.7060690385905,79.6320859221055,82.5602351765286,85.4384037696955,88.28546800494301,93.6911871352557,98.4398937941058,99.49659805237741,100.70185980728,102.759294259074,106.271472185226,110.384130631448,112.55338595671002,112.862124856033,113.701580515336,114.083145575233
